         SolutionId            SourceId          Description
8022076041857990769 742935059086561024 SDSSJ101636.59+315019.1
8022076041857990769 779126618186174208 SDSSJ104139.94+385404.2
8022076041857990769 697186991596040960 SDSSJ093056.47+301848.2
8022076041857990769 668843368541395072 SDSSJ080406.74+173510.6
8022076041857990769 774854053439525248 SDSSJ105259.28+371243.8
8022076041857990769 4454241313452436352 SDSSJ160017.79+081432.5
8022076041857990769 4002052519278484096 2MASSJ12175087+2349315
8022076041857990769 1037039507390233856 2MASSJ08502699+5642257
8022076041857990769 602518765566805376 SDSSJ083425.82+114442.8
8022076041857990769 1579159316101950592 SDSSJ130401.81+593926.7
8022076041857990769 906437832615513088 SDSSJ075602.23+345032.4
8022076041857990769 736734672499241088 SDSSJ105019.97+313648.2
8022076041857990769 1586992683615954688 2MASSJ15011604+4530303
8022076041857990769 647738144057329536 2MASSJ09382238+2725551
8022076041857990769 625613736723482496 SDSSJ102258.73+202852.9
8022076041857990769 5167453893177087616 2MASSJ03113485-0828535
8022076041857990769 822900860444049536 2MASSJ10112131+4831300
8022076041857990769 930630936717163520 2MASSJ08272158+4714311
8022076041857990769 3650396814878758656 SDSSJ144934.50-011735.4
8022076041857990769 917712465365052672 SDSSJ082908.95+442906.7
8022076041857990769 697050587728176128 2MASSJ09290306+2941269
8022076041857990769 3851495670532428160 SDSSJ093543.78+043844.4
8022076041857990769 3853113434388976000 SDSSJ094227.02+052847.9
8022076041857990769 827890336834774016 2MASSJ09430174+5101586
8022076041857990769 863857148886283776 SDSSJ112347.10+625852.8
8022076041857990769 1578651719687061376 SDSSJ130004.02+585027.6
8022076041857990769 4429702138064378368 2MASSJ15414383+0620438
8022076041857990769 743676954557155456 SDSSJ100124.79+285511.6
8022076041857990769 2428408185997053440 SDSSJ001321.75-092318.8
8022076041857990769 3661799437652685440 SDSSJ133634.18-011135.3
8022076041857990769 3664527880051838464 SDSSJ135510.59+015622.4
8022076041857990769 1251375284746978432 SDSSJ134521.30+223519.6
8022076041857990769 930628119218718336 2MASSJ08264521+4704503
8022076041857990769 1038415821070398464 2MASSJ09135914+5851478
8022076041857990769 3940653865839312000 SDSSJ125629.55+170919.2
8022076041857990769 4424138059471402880 SDSSJ154032.62+025628.5
8022076041857990769 2507169017099185792 2MASSJ02051764-0012341
8022076041857990769 3861321009516784896 SDSSJ102102.76+052122.4
8022076041857990769 921926274962854272 SDSSJ080409.53+415243.9
8022076041857990769 4034054629837776384 2MASSJ12031174+3933032
8022076041857990769 1494630751944339200 SDSSJ142909.41+462750.8
8022076041857990769 577807520903893888 2MASSJ08563860+0219296
8022076041857990769 901748793482155264 SDSSJ082156.94+332724.2
8022076041857990769 771278716503444736 SDSSJ112204.66+404759.6
8022076041857990769 929331657570372864 SDSSJ080652.50+453817.8
8022076041857990769 685576114446041984 SDSSJ090658.08+223823.2
8022076041857990769 5187993771111412864 SDSSJ025614.22-005304.2
8022076041857990769 919944508329508224 SDSSJ074606.48+375455.3
8022076041857990769 901670006600299648 2MASSJ08174960+3250041
8022076041857990769 1019174264504766464 SDSSJ092113.24+511659.4
8022076041857990769 781079591355213696 SDSSJ104754.63+435010.4
8022076041857990769 1309260444485609344 2MASSJ17064167+3021310
8022076041857990769 5178116235388553856 2MASSJ02295432-0737378
8022076041857990769 3708314521880501248 SDSSJ123533.95+054000.4
8022076041857990769 3692576142504022912 SDSSJ131242.31+033351.8
8022076041857990769 1523665491074658048 2MASSJ13000863+3832250
8022076041857990769 1584596577196143104 SDSSJ120613.33+640321.4
8022076041857990769 647369837727515776 SDSSJ095127.19+281917.1
8022076041857990769 4571687675195360384 SDSSJ170329.03+241056.1
8022076041857990769 580400474264849536 2MASSJ09053407+0553593
8022076041857990769 1309222442615786496 SDSSJ170623.83+300012.7
8022076041857990769 3694584881528327296 SDSSJ121539.72-014642.2
8022076041857990769 1224073204143817472 2MASSJ15412807+2708411
8022076041857990769 2546287201273312768 SDSSJ001314.62+004511.8
8022076041857990769 711030117868734208 SDSSJ083654.84+331118.1
8022076041857990769 583060575145143424 2MASSJ08454653+0615018
8022076041857990769 816306054124973056 SDSSJ090601.32+404456.8
8022076041857990769 648416194839789312 SDSSJ094633.16+290751.2
8022076041857990769 1060190411907603072 SDSSJ110440.45+673437.2
8022076041857990769 5176786307355514112 SDSSJ022807.12-075315.3
8022076041857990769 758153640044664064 SDSSJ110938.53+325413.5
8022076041857990769 3847364255590977152 SDSSJ094059.72+020657.3
8022076041857990769 1504159325869759360 SDSSJ134233.04+472852.1
8022076041857990769 921231108732674048 SDSSJ080514.14+403124.3
8022076041857990769 754718937517936128 2MASSJ10261858+3710515
8022076041857990769 749426854909183232 SDSSJ102955.20+341002.5
8022076041857990769 794708592034083200 SDSSJ094031.06+342946.4
8022076041857990769 738821305050774400 SDSSJ100831.33+255248.9
8022076041857990769 578063775832971776 SDSSJ085501.48+025802.7
8022076041857990769 750250968939731456 2MASSJ10383494+3435173
8022076041857990769 1529394565132668928 SDSSJ130341.64+432659.7
8022076041857990769 661201389066412928 Cl*NGC2632HSHJ344
8022076041857990769 1032723546293916544 2MASSJ08105332+5448022
8022076041857990769 6339605856153521792 SDSSJ150719.58-021952.0
8022076041857990769 899307744525091840 SDSSJ073850.88+391747.3
8022076041857990769 918907187828294912 SDSSJ075451.94+365929.8
8022076041857990769 918665363988958848 SDSSJ083304.63+470340.0
8022076041857990769 588903375639854080 SDSSJ092839.57+085738.3
8022076041857990769 1334490804665301888 SDSSJ170543.81+321854.5
8022076041857990769 876759230643295360 2MASSJ08104770+3018388
8022076041857990769 3856694303241880192 2MASSJ10260025+0306480
8022076041857990769 5168810523021647488 SDSSJ032413.75-070852.2
8022076041857990769 704880519269873792 2MASSJ08493607+2806299
8022076041857990769 903724723249613824 2MASSJ08363285+3541398
8022076041857990769 882592762598640128 2MASSJ07521898+3442091
8022076041857990769 782536345477424512 SDSSJ105312.32+435415.2
8022076041857990769 1586992374378308864 SDSSJ150128.61+452924.9
8022076041857990769 929185628682436864 SDSSJ080439.33+444305.3
8022076041857990769 576825721445035648 SDSSJ085647.91+011448.9
8022076041857990769 3951180834975816704 SDSSJ120355.03+194411.1
8022076041857990769 3869599679239561344 2MASSJ10455229+0952344
8022076041857990769 762998706751788928 SDSSJ110700.88+371547.6
8022076041857990769 2639097699328547840 SDSSJ231346.05-001727.7
8022076041857990769 1331852904470230912 SDSSJ163616.77+392044.1
8022076041857990769 1572979034258880128 SDSSJ120900.88+533611.8
8022076041857990769 922262317495081600 SDSSJ080150.84+411832.5
8022076041857990769 578428912477404928 2MASSJ09025217+0402529
8022076041857990769 3847013717539936896 SDSSJ094552.14+022652.3
8022076041857990769 734938040434266496 SDSSJ104358.21+293119.5
8022076041857990769 786318631119065216 2MASSJ11415472+4651174
8022076041857990769 1396759236226720640 SDSSJ155209.23+440459.7
8022076041857990769 668397619651557632 SDSSJ075643.00+175533.1
8022076041857990769 1021421288315173120 SDSSJ093758.24+541418.8
8022076041857990769 3865034197723527424 SDSSJ105337.11+071659.4
8022076041857990769 738230523708951424 SDSSJ105646.12+341829.7
8022076041857990769 733937068241299200 2MASSJ11001549+3153067
8022076041857990769 735670895003580160 SDSSJ103709.35+302523.5
8022076041857990769 1058676835367355008 SDSSJ104426.63+645859.2
8022076041857990769 3856218145987712896 SDSSJ102505.09+012909.2
8022076041857990769 603851034355380992 SDSSJ085611.21+105307.3
8022076041857990769 2537014332521531008 SDSSJ004655.74-000519.3
8022076041857990769 814537425247005056 2MASSJ09261510+4232583
8022076041857990769 803764204162012672 SDSSJ100819.17+403700.2
8022076041857990769 1025537520546484992 2MASSJ09362255+5742384
8022076041857990769 661740420343496704 2MASSJ08512703+2109501
8022076041857990769 1200513006423340672 SDSSJ161457.43+175213.6
8022076041857990769 1037060569909853568 2MASSJ08514210+5643013
8022076041857990769 1478216142854089472 SDSSJ142218.56+333222.3
8022076041857990769 1219218104392655360 SDSSJ160235.27+245052.5
8022076041857990769 680018839081345792 SDSSJ082659.90+265224.0
8022076041857990769 3870197813564835712 SDSSJ103601.94+101114.7
8022076041857990769 1058768124897162368 SDSSJ104557.79+645735.9
8022076041857990769 2768784614788499072 2MASSJ00093757+1429296
8022076041857990769 1024443055505504512 SDSSJ091623.25+561617.3
8022076041857990769 3840966678464910464 2MASSJ09270928+0045050
8022076041857990769 664704738050818560 EPIC212035340
8022076041857990769 4463908150961759872 SDSSJ162654.51+145636.3
8022076041857990769 707232164185798784 SDSSJ082824.95+282639.3
8022076041857990769 1247489262763809792 SDSSJ140355.91+214757.1
8022076041857990769 1312027331137009792 2MASSJ16312617+2948369
8022076041857990769 907074449848561792 2MASSJ08060379+3649020
8022076041857990769 664535211396282880 SDSSJ084000.95+205822.3
8022076041857990769 1008999521340359424 SDSSJ090509.65+433348.9
8022076041857990769 3863732719553488768 SDSSJ103348.54+083122.1
8022076041857990769 3868916676360003200 SDSSJ103943.33+081915.6
8022076041857990769 3847795264148996864 2MASSJ09442926+0251164
8022076041857990769 920958189330897280 2MASSJ07523845+4117495
8022076041857990769 922546094574165632 2MASSJ07584951+4212514
8022076041857990769 590007147875191808 SDSSJ091239.59+073151.3
8022076041857990769 1049863665555927168 SDSSJ094954.60+595324.2
8022076041857990769 1509947984007496320 SDSSJ135051.73+474133.4
8022076041857990769 3986203888092349184 SDSSJ103850.35+185530.3
8022076041857990769 700584521180888960 2MASSJ09252248+3153277
8022076041857990769 90022514620544 SDSSJ025753.66+003412.8
8022076041857990769 919120188142483328 SDSSJ074823.27+372835.0
8022076041857990769 822183734048066176 SDSSJ100624.45+471217.1
8022076041857990769 1059783111569181312 SDSSJ103517.78+661427.1
8022076041857990769 908963788782045568 SDSSJ080547.18+383718.0
8022076041857990769 669674564968394240 2MASSJ08082888+1925192
8022076041857990769 3850074139436779904 SDSSJ095700.77+052344.4
8022076041857990769 600862145140249216 SDSSJ082954.06+104522.5
8022076041857990769 1021316869069734400 2MASSJ09363137+5354047
8022076041857990769 848540990565796608 2MASSJ10295490+5244229
8022076041857990769 653242638568943488 SDSSJ080607.55+131028.0
8022076041857990769 720008386221783552 2MASSJ08543407+4005000
8022076041857990769 3868862529706942208 SDSSJ104302.08+084511.5
8022076041857990769 1666387254321447680 SDSSJ142451.14+610902.1
8022076041857990769 2644805229829400448 2MASSJ23213609-0028190
8022076041857990769 743123453532256768 SDSSJ095640.54+274727.9
8022076041857990769 1243112248705188736 SDSSJ135251.22+151952.5
8022076041857990769 901711066488179584 2MASSJ08200262+3300020
8022076041857990769 903288831313597696 SDSSJ082455.20+335618.9
8022076041857990769 1039228360162729600 2MASSJ09072359+5918204
8022076041857990769 3923334809648151040 SDSSJ115404.72+141746.5
8022076041857990769 3862201546532600320 SDSSJ102644.26+060125.1
8022076041857990769 576542769000819456 2MASSJ08594745+0035097
8022076041857990769 585376455871067264 SDSSJ090153.85+085952.4
8022076041857990769 3852496780163895424 SDSSJ093419.38+055533.7
8022076041857990769 664919417696430976 SDSSJ084133.69+211309.4
8022076041857990769 726067451204433152 SDSSJ102454.61+244514.1
8022076041857990769 816061378426941696 SDSSJ091552.36+420145.7
8022076041857990769 3743856059153194752 SDSSJ131417.13+143223.7
8022076041857990769 665227865067449600 EPIC212108940
8022076041857990769 720190080517884032 SDSSJ090400.19+395426.6
8022076041857990769 1579366333526423040 SDSSJ130100.49+595743.9
8022076041857990769 665578476134615936 SDSSJ083421.59+214858.5
8022076041857990769 3203259142764617472 SDSSJ041158.28-053123.7
8022076041857990769 805224802280697600 SDSSJ101807.85+420359.4
8022076041857990769 720205611121799168 SDSSJ090446.45+401907.2
8022076041857990769 3855083239534915840 2MASSJ10295706+0006444
8022076041857990769 920469765650088448 2MASSJ07545743+3924364
8022076041857990769 857138342566087552 SDSSJ110224.88+572413.6
8022076041857990769 3851455194760014336 SDSSJ093634.06+043906.7
8022076041857990769 793362579346380672 SDSSJ095230.42+323038.2
8022076041857990769 771474051616570368 SDSSJ112143.14+415008.0
8022076041857990769 2544969097285908608 SDSSJ001219.18-005011.7
8022076041857990769 577275322916686592 SDSSJ090812.24+023239.6
8022076041857990769 710647831417089536 2MASSJ08362459+3257184
8022076041857990769 703414316216502656 2MASSJ08401918+2653455
8022076041857990769 2435673690113844480 SDSSJ233844.94-095119.3
8022076041857990769 1238081772556807424 SDSSJ145156.77+202517.8
8022076041857990769 1397582323759513600 SDSSJ153930.19+450321.5
8022076041857990769 803355834372452608 SDSSJ100648.03+391259.6
8022076041857990769 842596618390307456 SDSSJ110952.68+525335.4
8022076041857990769 751096115423876480 SDSSJ103555.83+352327.1
8022076041857990769 2545944325444198656 SDSSJ000320.53-002600.6
8022076041857990769 1058546779462810752 2MASSJ10532051+6502361
8022076041857990769 1369987433760996352 SDSSJ154927.08+324534.5
8022076041857990769 5176841115433242112 SDSSJ022344.35-074609.2
8022076041857990769 924258132963308160 SDSSJ074547.21+423424.0
8022076041857990769 1478739617765526656 SDSSJ140958.94+330719.9
8022076041857990769 694376811672885248 2MASSJ09311970+2732568
8022076041857990769 3857916062525216640 SDSSJ104636.12+035119.7
8022076041857990769 3797154060676374784 SDSSJ113256.24-003526.4
8022076041857990769 820804396711102848 2MASSJ09393738+4347300
8022076041857990769 766092835551782144 2MASSJ11374135+3756031
8022076041857990769 911055506574625152 SDSSJ083614.35+384333.5
8022076041857990769 3264591310111149568 SDSSJ033600.86+002941.2
8022076041857990769 669788433140452864 SDSSJ080833.27+194132.2
8022076041857990769 933371160212589824 SDSSJ075147.31+463606.3
8022076041857990769 689155368392117504 SDSSJ084718.48+225435.7
8022076041857990769 743691866683610752 SDSSJ100143.69+291630.9
8022076041857990769 1050124490329250432 SDSSJ100723.70+602557.2
8022076041857990769 741846989252081024 2MASSJ10234386+3019275
8022076041857990769 764810598835266432 2MASSJ11075018+3835276
8022076041857990769 592303134312351744 SDSSJ092155.56+100609.8
8022076041857990769 1200972980240547456 SDSSJ162802.02+193147.0
8022076041857990769 752493491627365888 SDSSJ101538.63+342506.2
8022076041857990769 1036054173173004160 SDSSJ090222.91+555519.3
8022076041857990769 3681490934992039552 2MASSJ12302520-0340441
8022076041857990769 663198716358772608 SDSSJ082208.93+184832.5
8022076041857990769 1297092939577378432 SDSSJ163059.04+200613.7
8022076041857990769 2545132958877273216 SDSSJ001822.94-004805.2
8022076041857990769 3245521792756141184 SDSSJ040244.30-050851.8
8022076041857990769 666348026897681536 SDSSJ083316.62+231933.3
8022076041857990769 3808303761416572032 2MASSJ10502404+0140197
8022076041857990769 1273669905930945152 SDSSJ153038.17+302715.0
8022076041857990769 765264800216760832 SDSSJ111600.57+395906.3
8022076041857990769 906265625901627648 2MASSJ08102476+3628090
8022076041857990769 5180556880619691264 SDSSJ025208.37-073418.9
8022076041857990769 3652571442719677696 SDSSJ143008.40-013119.8
8022076041857990769 2542666273260928256 2MASSJ00291178-0102230
8022076041857990769 2509844403766572160 2MASSJ01372536-0011259
8022076041857990769 931276487482066560 SDSSJ081910.98+474938.2
8022076041857990769 1577533726815643136 SDSSJ124710.49+565344.1
8022076041857990769 1664115663297359744 SDSSJ134916.54+605206.3
8022076041857990769 2641711547705119744 SDSSJ234737.34-005811.4
8022076041857990769 6340815903059847168 SDSSJ145731.78-012051.0
8022076041857990769 5180422632826850432 SDSSJ025800.97-072247.5
8022076041857990769 3692414960971121536 SDSSJ130642.97+024853.4
8022076041857990769 1559119239219497856 SDSSJ134126.38+510342.3
8022076041857990769 1036276588055406464 SDSSJ085955.23+561711.8
8022076041857990769 3849504631068141568 SDSSJ095115.12+040258.3
8022076041857990769 750344294283417088 SDSSJ104020.29+344408.0
8022076041857990769 3934940494183030400 SDSSJ125121.05+174041.3
8022076041857990769 876637150492959616 2MASSJ08084522+2935159
8022076041857990769 917537024542651776 2MASSJ08425255+4603533
8022076041857990769 809296328194031488 SDSSJ101626.15+450052.8
8022076041857990769 1541410539299803648 SDSSJ123344.96+440621.9
8022076041857990769 664326368611568128 Cl*NGC2632PHJ8
8022076041857990769 581763731244082560 SDSSJ085458.73+045005.1
8022076041857990769 1058709442760107264 2MASSJ10402049+6456271
8022076041857990769 1315194096423991168 2MASSJ16103668+2523134
8022076041857990769 77413864932936192 2MASSJ02063235+1406074
8022076041857990769 634909656567173632 SDSSJ093517.49+211956.8
8022076041857990769 3889848667628266880 SDSSJ103520.76+170613.1
8022076041857990769 718169354241996416 SDSSJ084529.59+373311.4
8022076041857990769 576799882921710464 SDSSJ085729.46+011006.8
8022076041857990769 3847708849406790272 SDSSJ093843.30+030337.6
8022076041857990769 753124576938637312 SDSSJ102611.25+361403.6
8022076041857990769 576792804815642624 SDSSJ085919.54+011216.2
8022076041857990769 2549066113833122816 SDSSJ004526.23+002434.4
8022076041857990769 702923796591978880 SDSSJ083347.93+255335.2
8022076041857990769 3816070333598593664 SDSSJ105511.80+050203.9
8022076041857990769 1468231271603424768 SDSSJ133030.41+304011.9
8022076041857990769 709259766706893568 SDSSJ082511.77+320010.4
8022076041857990769 3843811493003134336 SDSSJ091035.11+020755.9
8022076041857990769 2437475304340578560 2MASSJ23332847-0903373
8022076041857990769 4007524754289591680 SDSSJ115352.97+274036.3
8022076041857990769 930118255061451648 SDSSJ082228.49+460717.0
8022076041857990769 1424472671619007232 SDSSJ162147.29+513056.2
8022076041857990769 665417913075734016 SDSSJ083253.44+210011.3
8022076041857990769 3787423898166016768 SDSSJ112741.16-030830.6
8022076041857990769 652515792663423104 SDSSJ082724.44+150755.9
8022076041857990769 704495960781058432 SDSSJ083838.92+285407.9
8022076041857990769 3262733101102301568 SDSSJ032311.98-005009.1
8022076041857990769 586192362218029568 2MASSJ09304215+0653235
8022076041857990769 2650038527219808512 SDSSJ225252.02-011527.7
8022076041857990769 4024068216694426496 2MASSJ11360066+3052588
8022076041857990769 1445722516236089600 SDSSJ131959.00+225115.8
8022076041857990769 878304461091755008 SDSSJ073914.81+280659.9
8022076041857990769 1052824066254221056 SDSSJ100837.00+625135.5
8022076041857990769 728611347448835968 SDSSJ102742.37+265411.1
8022076041857990769 3683380690538667136 SDSSJ123917.62-011525.3
8022076041857990769 732572024556693376 SDSSJ111210.87+295251.2
8022076041857990769 922653258303072128 SDSSJ075658.23+425722.4
8022076041857990769 663174187802060160 SDSSJ081947.18+182741.7
8022076041857990769 666011576339958528 2MASSJ08385603+2231009
8022076041857990769 1323023890524609792 SDSSJ160000.20+320613.5
8022076041857990769 3602013870849398016 EPIC201322485
8022076041857990769 3096652316402475904 SDSSJ081448.33+060819.7
8022076041857990769 663384052786553856 SDSSJ082116.29+192124.4
8022076041857990769 664922411288014080 SDSSJ084133.29+211919.1
8022076041857990769 581993086793178624 2MASSJ08555399+0520007
8022076041857990769 836870632416061056 2MASSJ10423748+5110495
8022076041857990769 78253616938610816 2MASSJ02035135+1437229
8022076041857990769 679613879501754112 SDSSJ082611.57+254231.6
8022076041857990769 695495775209024128 SDSSJ092504.99+285115.7
8022076041857990769 924296581510537728 SDSSJ074501.79+422448.0
8022076041857990769 3934937951562347520 SDSSJ125051.95+173532.8
8022076041857990769 803550692748542848 SDSSJ100926.96+400649.8
8022076041857990769 917858562973933696 2MASSJ08331455+4511495
8022076041857990769 4463695154944291584 SDSSJ162557.45+140038.0
8022076041857990769 622677108671160448 SDSSJ100236.20+161627.2
8022076041857990769 822090825315774208 SDSSJ100616.25+462751.2
8022076041857990769 1050473340457985664 SDSSJ094317.63+591617.5
8022076041857990769 3889103434968653056 SDSSJ103135.15+155817.1
8022076041857990769 719748420441203968 SDSSJ085206.06+382437.9
8022076041857990769 1507488372199861888 SDSSJ142935.45+485518.6
8022076041857990769 4414314408408264192 SDSSJ153030.80-022200.3
8022076041857990769 1403050263803076224 LSPMJ1558+4930
8022076041857990769 915511071288008192 SDSSJ082348.06+412338.9
8022076041857990769 3954490154521786752 SDSSJ124433.46+204735.4
8022076041857990769 1036318090322820608 2MASSJ09012059+5652229
8022076041857990769 749549927197237888 SDSSJ103332.12+344318.3
8022076041857990769 802280512000627968 SDSSJ101121.35+374755.1
8022076041857990769 1442308463912171904 SDSSJ132447.08+211629.9
8022076041857990769 922591930466062720 SDSSJ075732.51+423601.5
8022076041857990769 1026765842539078656 SDSSJ093401.28+594237.4
8022076041857990769 748613212010018432 2MASSJ10355289+3321480
8022076041857990769 3267010785449936896 SDSSJ031228.50+005609.0
8022076041857990769 1333371738051907072 SDSSJ171142.76+310620.0
8022076041857990769 1517405795284394240 SDSSJ125959.20+372608.4
8022076041857990769 746014722436109824 SDSSJ101305.05+320903.4
8022076041857990769 2780524512756344704 2MASSJ00342024+1517377
8022076041857990769 1324171540145275776 SDSSJ162950.55+305453.6
8022076041857990769 922902160247918464 2MASSJ08041633+4329295
8022076041857990769 2509656043682256896 SDSSJ013505.63-004851.0
8022076041857990769 780444932627859840 SDSSJ103943.56+414655.4
8022076041857990769 3649483636115886208 2MASSJ14313559-0208323
8022076041857990769 3146795028790460544 SDSSJ081120.50+100825.7
8022076041857990769 919769346677892352 SDSSJ075935.40+392743.0
8022076041857990769 848586036182878592 SDSSJ102859.64+523944.8
8022076041857990769 594789748578426240 SDSSJ083448.11+055130.9
8022076041857990769 794944055024084736 SDSSJ095629.35+333146.7
8022076041857990769 798414182440962944 2MASSJ09312916+3515533
8022076041857990769 657793551555824512 SDSSJ083951.72+160330.5
8022076041857990769 1238409427020511488 SDSSJ144930.51+212756.5
8022076041857990769 706343861869994752 SDSSJ083935.30+301119.8
8022076041857990769 699730505587211904 2MASSJ09044907+3057073
8022076041857990769 3845033325300029184 SDSSJ091535.76+014815.2
8022076041857990769 663794415437195648 EPIC211981759
8022076041857990769 1063478638869539200 SDSSJ095048.94+624948.5
8022076041857990769 577728764089249920 SDSSJ085654.61+015105.4
8022076041857990769 3845488321250205312 SDSSJ091737.63+031633.8
8022076041857990769 670855887133248512 2MASSJ07595249+2056595
8022076041857990769 912031391865938944 2MASSJ08505467+3936333
8022076041857990769 3244968807128615168 SDSSJ035530.61-061735.3
8022076041857990769 4416402307976775168 SDSSJ154014.46-003302.9
8022076041857990769 1206777577001184128 SDSSJ160205.98+232152.6
8022076041857990769 638855391480545024 SDSSJ091921.47+224204.2
8022076041857990769 1388963458268064896 SDSSJ152450.52+395717.5
8022076041857990769 1304822162721401984 2MASSJ16374870+2752550
8022076041857990769 908629919500309248 SDSSJ080943.56+374009.2
8022076041857990769 4560338344375718656 2MASSJ17032093+1832315
8022076041857990769 3818615294994767360 SDSSJ111438.38+080326.5
8022076041857990769 3960176485063304960 2MASSJ12235738+2453292
8022076041857990769 1153585643990984704 SDSSJ150356.59+015311.1
8022076041857990769 5178038066984086912 SDSSJ023112.70-080309.8
8022076041857990769 3846668092931646592 SDSSJ095011.00+013514.6
8022076041857990769 908721483906420864 2MASSJ08093289+3819007
8022076041857990769 1025706772323419904 SDSSJ092531.69+561606.3
8022076041857990769 750562130730469120 SDSSJ105022.15+351039.8
8022076041857990769 3682279972024544128 SDSSJ124959.42-031527.7
8022076041857990769 595987322898957056 SDSSJ082718.94+072423.2
8022076041857990769 1667547337872748672 2MASSJ14072977+6238234
8022076041857990769 1479179422415677056 SDSSJ141204.41+340039.5
8022076041857990769 1303163072691285888 SDSSJ161206.64+251031.4
8022076041857990769 2792694736380175360 SDSSJ002319.20+160926.0
8022076041857990769 3850894100233135104 SDSSJ093053.42+033226.4
8022076041857990769 815148440177915520 2MASSJ09351798+4447480
8022076041857990769 1018938110023246848 SDSSJ093557.87+524213.0
8022076041857990769 1251268421666752512 SDSSJ134404.61+221148.8
8022076041857990769 4016231408913012480 SDSSJ121910.92+321548.8
8022076041857990769 1595886358295114112 SDSSJ152334.03+521026.5
8022076041857990769 726629232928153344 SDSSJ101254.76+244403.0
8022076041857990769 1019650730996859136 SDSSJ093210.45+522100.2
8022076041857990769 1530577978944436224 SDSSJ125226.02+454545.9
8022076041857990769 702917852357240576 SDSSJ083252.23+254323.2
8022076041857990769 882602275951537280 2MASSJ07541488+3442333
8022076041857990769 1046118003102538240 SDSSJ100202.88+570650.4
8022076041857990769 902427918005721472 2MASSJ08140998+3305454
8022076041857990769 752085577104513664 2MASSJ10402665+3816054
8022076041857990769 1333255812587608704 SDSSJ171923.51+312220.7
8022076041857990769 3263614290951238528 SDSSJ034420.55+000805.7
8022076041857990769 743361188561917952 2MASSJ09582755+2856560
8022076041857990769 1420756146222503936 SDSSJ172346.09+561215.1
8022076041857990769 3949039119468706944 SDSSJ122734.98+200836.9
8022076041857990769 2530904861802466688 SDSSJ004405.14-005454.6
8022076041857990769 669888007662683264 2MASSJ08102710+2027264
8022076041857990769 665363414235591168 SDSSJ084151.84+224320.1
8022076041857990769 719368676612457600 SDSSJ090618.03+392738.2
8022076041857990769 1495047226334547200 SDSSJ143150.11+470510.2
8022076041857990769 590509830847451648 SDSSJ091155.82+091401.3
8022076041857990769 3799656858378546560 SDSSJ113933.11+021201.1
8022076041857990769 1010468331435712640 SDSSJ085348.80+460703.6
8022076041857990769 1049166845766553088 SDSSJ103121.51+621047.7
8022076041857990769 3934270960320666752 2MASSJ12401270+1546534
8022076041857990769 839408545770079744 SDSSJ112339.49+520352.7
8022076041857990769 909778320739473536 SDSSJ083945.75+362949.6
8022076041857990769 1481580480930715776 SDSSJ142739.27+374036.6
8022076041857990769 3942214450795087360 SDSSJ125116.33+195141.0
8022076041857990769 220933118181504 TVLM832-44203
8022076041857990769 1594535402101087232 SDSSJ153043.07+500602.5
8022076041857990769 1223158135591382528 SDSSJ154454.48+261450.4
8022076041857990769 1325781779219328512 SDSSJ162958.16+332545.9
8022076041857990769 913287068502594048 SDSSJ084654.77+413917.1
8022076041857990769 583121731184506496 2MASSJ08511660+0632088
8022076041857990769 77849481991276800 2MASSJ02003889+1412325
8022076041857990769 734871343887244160 2MASSJ10490072+2956395
8022076041857990769 669249431927652352 SDSSJ080511.45+184529.1
8022076041857990769 1011047709638984064 2MASSJ08592858+4749482
8022076041857990769 1495063341050869760 SDSSJ143550.88+464912.7
8022076041857990769 5177746558963832192 SDSSJ024027.28-073017.4
8022076041857990769 923407660719447680 SDSSJ074425.88+395941.2
8022076041857990769 4003410416138886784 SDSSJ121410.53+262008.4
8022076041857990769 1476131778044718592 SDSSJ132300.66+374540.2
8022076041857990769 589244602201246976 SDSSJ092626.57+095441.9
8022076041857990769 3818370000822167680 SDSSJ110850.29+072859.1
8022076041857990769 713832639863145216 2MASSJ09120700+3307103
8022076041857990769 1521213610209414400 2MASSJ12400943+3827035
8022076041857990769 834313511965991680 SDSSJ102113.92+470138.3
8022076041857990769 1676382635356190976 SDSSJ130726.60+641039.5
8022076041857990769 684650222576213376 SDSSJ085807.65+201750.5
8022076041857990769 669332204535440384 SDSSJ080324.48+190624.9
8022076041857990769 1008918333573129344 2MASSJ08593963+4252143
8022076041857990769 802485158602452352 2MASSJ10101878+3756336
8022076041857990769 2428145742020754560 2MASSJ00194339-1004551
8022076041857990769 908576245293174400 SDSSJ082106.54+394501.7
8022076041857990769 1038901289813846528 SDSSJ093330.50+604950.8
8022076041857990769 743631810156622592 2MASSJ09564736+2934157
8022076041857990769 829747038316018304 SDSSJ104314.60+455742.6
8022076041857990769 1571547160880673536 2MASSJ12340575+5538054
8022076041857990769 577700108066957184 SDSSJ085415.57+020043.2
8022076041857990769 699700990572327040 2MASSJ09032666+3044579
8022076041857990769 3839871977200747264 SDSSJ093256.08-001258.8
8022076041857990769 3846067278546898304 SDSSJ092221.10+043531.4
8022076041857990769 675703565180093568 SDSSJ081645.57+202524.5
8022076041857990769 1599260415882717440 SDSSJ151552.67+534021.1
8022076041857990769 1614666326134796800 SDSSJ151624.37+583153.2
8022076041857990769 5178244053615150592 SDSSJ023238.45-071406.3
8022076041857990769 664747314063255936 SDSSJ083944.47+211519.0
